species,size,x,y,year,species_ccm
T_moorii,Lsize,3,-26,2014,T_moorii
O_ventralis,Lsize,9,-25,2014,O_ventralis
X_papilio,Lsize,7,-25,2014,X_papilio
O_ventralis,Lsize,6,-25,2014,O_ventralis
I_loocki,Lsize,5,-25,2014,I_loocki
I_loocki,Lsize,5,-25,2014,I_loocki
O_ventralis,Lsize,4,-25,2014,O_ventralis
O_ventralis,Lsize,3,-25,2014,O_ventralis
L_dardennii,Msize,2,-25,2014,L_dardennii
O_ventralis,Msize,1,-25,2014,O_ventralis
O_ventralis,Lsize,6,-24,2014,O_ventralis
C_furcifer,Lsize,4,-24,2014,Cyathopharynx
O_ventralis,Msize,3,-24,2014,O_ventralis
O_ventralis,Msize,2,-24,2014,O_ventralis
T_moorii,Lsize,1,-24,2014,T_moorii
O_ventralis,Lsize,10,-23,2014,O_ventralis
X_spilopterus,Msize,9,-23,2014,X_spilopterus
X_spilopterus,Msize,9,-23,2014,X_spilopterus
X_spilopterus,Msize,9,-23,2014,X_spilopterus
T_moorii,Lsize,8,-23,2014,T_moorii
I_loocki,Lsize,6,-23,2014,I_loocki
O_ventralis,Lsize,5,-23,2014,O_ventralis
O_ventralis,Lsize,4,-23,2014,O_ventralis
T_moorii,Lsize,2,-23,2014,T_moorii
I_loocki,Lsize,9,-22,2014,I_loocki
A_dewindti,Msize,7,-22,2014,A_dewindti
A_dewindti,Msize,7,-22,2014,A_dewindti
A_dewindti,Msize,7,-22,2014,A_dewindti
O_ventralis,Lsize,6,-22,2014,O_ventralis
A_dewindti,Msize,5,-22,2014,A_dewindti
O_ventralis,Msize,4,-22,2014,O_ventralis
G_pfefferi,Lsize,2,-22,2014,G_pfefferi
T_moorii,Lsize,10,-21,2014,T_moorii
X_papilio,Lsize,9,-21,2014,X_papilio
T_moorii,Lsize,8,-21,2014,T_moorii
O_ventralis,Msize,7,-21,2014,O_ventralis
P_trewavasae,Lsize,6,-21,2014,P_trewavasae
I_loocki,Lsize,3,-21,2014,I_loocki
T_moorii,Lsize,2,-21,2014,T_moorii
A_dewindti,Msize,10,-20,2014,A_dewindti
A_dewindti,Msize,9,-20,2014,A_dewindti
A_dewindti,Msize,9,-20,2014,A_dewindti
A_dewindti,Msize,8,-20,2014,A_dewindti
A_dewindti,Msize,8,-20,2014,A_dewindti
A_dewindti,Msize,8,-20,2014,A_dewindti
A_dewindti,Msize,8,-20,2014,A_dewindti
Cyprichromissp,Lsize,5,-20,2014,Cyprichromissp
Cyprichromissp,Lsize,5,-20,2014,Cyprichromissp
O_ventralis,Lsize,2,-20,2014,O_ventralis
L_dardennii,Msize,10,-19,2014,L_dardennii
A_dewindti,Msize,9,-19,2014,A_dewindti
L_dardennii,Ssize,8,-19,2014,L_dardennii
O_ventralis,Lsize,7,-19,2014,O_ventralis
Cyprichromissp,Lsize,6,-19,2014,Cyprichromissp
O_ventralis,Lsize,5,-19,2014,O_ventralis
T_moorii,Lsize,4,-19,2014,T_moorii
G_pfefferi,Lsize,2,-19,2014,G_pfefferi
S_diagramma,Msize,1,-19,2014,S_diagramma
O_ventralis,Lsize,10,-18,2014,O_ventralis
A_dewindti,Msize,9,-18,2014,A_dewindti
X_spilopterus,Msize,8,-18,2014,X_spilopterus
X_spilopterus,Msize,8,-18,2014,X_spilopterus
A_dewindti,Msize,7,-18,2014,A_dewindti
A_dewindti,Msize,7,-18,2014,A_dewindti
A_dewindti,Msize,7,-18,2014,A_dewindti
A_dewindti,Msize,6,-18,2014,A_dewindti
A_dewindti,Msize,6,-18,2014,A_dewindti
A_dewindti,Msize,6,-18,2014,A_dewindti
P_trewavasae,Lsize,4,-18,2014,P_trewavasae
O_ventralis,Msize,2,-18,2014,O_ventralis
O_ventralis,Lsize,1,-18,2014,O_ventralis
A_dewindti,Msize,10,-17,2014,A_dewindti
A_dewindti,Msize,10,-17,2014,A_dewindti
A_dewindti,Msize,10,-17,2014,A_dewindti
A_dewindti,Msize,10,-17,2014,A_dewindti
A_dewindti,Msize,10,-17,2014,A_dewindti
A_dewindti,Msize,10,-17,2014,A_dewindti
L_dardennii,Ssize,9,-17,2014,L_dardennii
L_dardennii,Ssize,9,-17,2014,L_dardennii
A_dewindti,Msize,8,-17,2014,A_dewindti
A_dewindti,Msize,7,-17,2014,A_dewindti
A_dewindti,Msize,7,-17,2014,A_dewindti
A_dewindti,Msize,6,-17,2014,A_dewindti
A_dewindti,Msize,6,-17,2014,A_dewindti
A_dewindti,Msize,6,-17,2014,A_dewindti
A_dewindti,Msize,6,-17,2014,A_dewindti
A_dewindti,Msize,6,-17,2014,A_dewindti
O_ventralis,Lsize,5,-17,2014,O_ventralis
O_ventralis,Msize,3,-17,2014,O_ventralis
A_dewindti,Msize,2,-17,2014,A_dewindti
P_trewavasae,Lsize,1,-17,2014,P_trewavasae
A_dewindti,Msize,10,-16,2014,A_dewindti
L_dardennii,Ssize,9,-16,2014,L_dardennii
O_ventralis,Msize,8,-16,2014,O_ventralis
A_dewindti,Msize,7,-16,2014,A_dewindti
A_dewindti,Msize,6,-16,2014,A_dewindti
A_dewindti,Msize,6,-16,2014,A_dewindti
A_dewindti,Msize,6,-16,2014,A_dewindti
A_dewindti,Msize,6,-16,2014,A_dewindti
A_dewindti,Msize,6,-16,2014,A_dewindti
A_dewindti,Msize,6,-16,2014,A_dewindti
A_dewindti,Msize,6,-16,2014,A_dewindti
A_dewindti,Msize,5,-16,2014,A_dewindti
A_dewindti,Msize,5,-16,2014,A_dewindti
A_dewindti,Msize,5,-16,2014,A_dewindti
A_dewindti,Msize,5,-16,2014,A_dewindti
A_dewindti,Msize,5,-16,2014,A_dewindti
A_dewindti,Msize,5,-16,2014,A_dewindti
A_dewindti,Msize,5,-16,2014,A_dewindti
A_dewindti,Msize,4,-16,2014,A_dewindti
A_dewindti,Msize,4,-16,2014,A_dewindti
O_ventralis,Msize,3,-16,2014,O_ventralis
A_dewindti,Lsize,2,-16,2014,A_dewindti
O_ventralis,Lsize,1,-16,2014,O_ventralis
O_ventralis,Lsize,1,-16,2014,O_ventralis
A_dewindti,Msize,10,-15,2014,A_dewindti
A_dewindti,Msize,10,-15,2014,A_dewindti
A_dewindti,Msize,10,-15,2014,A_dewindti
A_dewindti,Msize,10,-15,2014,A_dewindti
A_dewindti,Msize,9,-15,2014,A_dewindti
A_dewindti,Msize,9,-15,2014,A_dewindti
A_dewindti,Msize,9,-15,2014,A_dewindti
A_dewindti,Msize,9,-15,2014,A_dewindti
A_dewindti,Msize,9,-15,2014,A_dewindti
A_dewindti,Msize,9,-15,2014,A_dewindti
A_dewindti,Msize,8,-15,2014,A_dewindti
A_dewindti,Msize,8,-15,2014,A_dewindti
A_dewindti,Msize,8,-15,2014,A_dewindti
A_dewindti,Msize,8,-15,2014,A_dewindti
A_dewindti,Msize,7,-15,2014,A_dewindti
A_dewindti,Msize,6,-15,2014,A_dewindti
A_dewindti,Msize,5,-15,2014,A_dewindti
A_dewindti,Msize,5,-15,2014,A_dewindti
A_dewindti,Msize,4,-15,2014,A_dewindti
A_dewindti,Msize,4,-15,2014,A_dewindti
A_dewindti,Msize,4,-15,2014,A_dewindti
A_dewindti,Lsize,3,-15,2014,A_dewindti
T_moorii,Lsize,2,-15,2014,T_moorii
O_ventralis,Lsize,1,-15,2014,O_ventralis
A_dewindti,Lsize,10,-14,2014,A_dewindti
A_dewindti,Lsize,10,-14,2014,A_dewindti
O_ventralis,Lsize,9,-14,2014,O_ventralis
O_ventralis,Msize,8,-14,2014,O_ventralis
A_dewindti,Msize,7,-14,2014,A_dewindti
A_dewindti,Msize,6,-14,2014,A_dewindti
O_ventralis,Lsize,5,-14,2014,O_ventralis
A_dewindti,Lsize,4,-14,2014,A_dewindti
A_dewindti,Lsize,4,-14,2014,A_dewindti
O_ventralis,Lsize,3,-14,2014,O_ventralis
A_dewindti,Lsize,2,-14,2014,A_dewindti
A_dewindti,Lsize,1,-14,2014,A_dewindti
A_dewindti,Lsize,1,-14,2014,A_dewindti
A_dewindti,Lsize,10,-13,2014,A_dewindti
A_dewindti,Lsize,10,-13,2014,A_dewindti
A_dewindti,Lsize,10,-13,2014,A_dewindti
A_dewindti,Msize,7,-13,2014,A_dewindti
A_dewindti,Lsize,5,-13,2014,A_dewindti
T_moorii,Lsize,4,-13,2014,T_moorii
T_moorii,Lsize,4,-13,2014,T_moorii
T_moorii,Lsize,3,-13,2014,T_moorii
T_moorii,Msize,2,-13,2014,T_moorii
A_dewindti,Lsize,1,-13,2014,A_dewindti
A_dewindti,Lsize,10,-12,2014,A_dewindti
A_dewindti,Lsize,10,-12,2014,A_dewindti
T_moorii,Msize,9,-12,2014,T_moorii
A_dewindti,Msize,6,-12,2014,A_dewindti
A_dewindti,Msize,6,-12,2014,A_dewindti
A_dewindti,Msize,6,-12,2014,A_dewindti
A_dewindti,Msize,6,-12,2014,A_dewindti
O_ventralis,Lsize,4,-12,2014,O_ventralis
A_dewindti,Msize,3,-12,2014,A_dewindti
O_ventralis,Lsize,2,-12,2014,O_ventralis
T_moorii,Lsize,1,-12,2014,T_moorii
A_dewindti,Lsize,10,-11,2014,A_dewindti
A_dewindti,Lsize,10,-11,2014,A_dewindti
P_trewavasae,Lsize,9,-11,2014,P_trewavasae
A_dewindti,Msize,8,-11,2014,A_dewindti
A_dewindti,Msize,6,-11,2014,A_dewindti
A_dewindti,Msize,6,-11,2014,A_dewindti
O_ventralis,Ssize,5,-11,2014,O_ventralis
O_ventralis,Ssize,5,-11,2014,O_ventralis
L_labiatus,Msize,3,-11,2014,L_labiatus
T_moorii,Lsize,2,-11,2014,T_moorii
A_dewindti,Lsize,10,-10,2014,A_dewindti
A_dewindti,Lsize,10,-10,2014,A_dewindti
O_ventralis,Msize,9,-10,2014,O_ventralis
O_ventralis,Lsize,8,-10,2014,O_ventralis
L_labiatus,Msize,7,-10,2014,L_labiatus
S_diagramma,Lsize,6,-10,2014,S_diagramma
O_ventralis,Lsize,5,-10,2014,O_ventralis
O_ventralis,Lsize,3,-10,2014,O_ventralis
L_labiatus,Msize,2,-10,2014,L_labiatus
A_dewindti,Lsize,1,-10,2014,A_dewindti
A_dewindti,Lsize,10,-9,2014,A_dewindti
A_dewindti,Lsize,10,-9,2014,A_dewindti
T_moorii,Lsize,9,-9,2014,T_moorii
O_ventralis,Lsize,8,-9,2014,O_ventralis
A_dewindti,Msize,7,-9,2014,A_dewindti
O_ventralis,Msize,4,-9,2014,O_ventralis
O_ventralis,Lsize,2,-9,2014,O_ventralis
T_moorii,Lsize,10,-8,2014,T_moorii
T_moorii,Msize,9,-8,2014,T_moorii
A_dewindti,Msize,7,-8,2014,A_dewindti
T_moorii,Lsize,5,-8,2014,T_moorii
O_ventralis,Msize,3,-8,2014,O_ventralis
A_dewindti,Lsize,2,-8,2014,A_dewindti
P_polyodon,Lsize,1,-8,2014,P_polyodon
A_dewindti,Lsize,10,-7,2014,A_dewindti
P_polyodon,Lsize,9,-7,2014,P_polyodon
P_polyodon,Lsize,8,-7,2014,P_polyodon
C_horei,Msize,7,-7,2014,C_horei
A_dewindti,Msize,5,-7,2014,A_dewindti
P_polyodon,Lsize,4,-7,2014,P_polyodon
G_pfefferi,Lsize,1,-7,2014,G_pfefferi
O_ventralis,Ssize,10,-6,2014,O_ventralis
T_moorii,Lsize,9,-6,2014,T_moorii
I_loocki,Lsize,7,-6,2014,I_loocki
P_fasciolatus,Msize,3,-6,2014,P_fasciolatus
O_ventralis,Ssize,10,-5,2014,O_ventralis
O_ventralis,Ssize,9,-5,2014,O_ventralis
O_ventralis,Ssize,7,-5,2014,O_ventralis
T_moorii,Lsize,6,-5,2014,T_moorii
X_spilopterus,Lsize,5,-5,2014,X_spilopterus
X_spilopterus,Lsize,5,-5,2014,X_spilopterus
O_ventralis,Ssize,3,-5,2014,O_ventralis
O_ventralis,Ssize,3,-5,2014,O_ventralis
O_ventralis,Ssize,10,-4,2014,O_ventralis
O_ventralis,Ssize,10,-4,2014,O_ventralis
O_ventralis,Msize,9,-4,2014,O_ventralis
T_moorii,Ssize,8,-4,2014,T_moorii
I_loocki,Msize,5,-4,2014,I_loocki
T_moorii,Lsize,4,-4,2014,T_moorii
P_polyodon,Lsize,10,-3,2014,P_polyodon
T_moorii,Lsize,8,-3,2014,T_moorii
O_ventralis,Ssize,2,-3,2014,O_ventralis
L_dardennii,Ssize,1,-3,2014,L_dardennii
O_ventralis,Msize,8,-2,2014,O_ventralis
S_diagramma,Lsize,4,-2,2014,S_diagramma
P_polyodon,Lsize,3,-2,2014,P_polyodon
P_trewavasae,Msize,2,-2,2014,P_trewavasae
O_ventralis,Lsize,1,-2,2014,O_ventralis
I_loocki,Lsize,10,-1,2014,I_loocki
L_dardennii,Msize,9,-1,2014,L_dardennii
O_ventralis,Msize,3,-1,2014,O_ventralis
O_ventralis,Msize,3,-1,2014,O_ventralis
O_ventralis,Msize,3,-1,2014,O_ventralis
O_ventralis,Ssize,1,-1,2014,O_ventralis
O_ventralis,Ssize,1,-1,2014,O_ventralis
L_labiatus,Msize,10,-40,2014,L_labiatus
Xenotilapia_boulengeri,Lsize,6,-40,2014,Xenotilapia_boulengeri
H_microlepis,Ssize,10,-39,2014,H_microlepis
H_microlepis,Ssize,10,-39,2014,H_microlepis
H_microlepis,Ssize,10,-39,2014,H_microlepis
H_microlepis,Ssize,10,-39,2014,H_microlepis
H_microlepis,Ssize,10,-39,2014,H_microlepis
H_microlepis,Ssize,10,-39,2014,H_microlepis
T_moorii,Lsize,6,-39,2014,T_moorii
I_loocki,Lsize,4,-38,2014,I_loocki
X_spilopterus,Lsize,1,-38,2014,X_spilopterus
X_spilopterus,Lsize,1,-38,2014,X_spilopterus
I_loocki,Lsize,10,-37,2014,I_loocki
Xenotilapia_boulengeri,Lsize,9,-37,2014,Xenotilapia_boulengeri
I_loocki,Lsize,3,-37,2014,I_loocki
T_moorii,Lsize,1,-37,2014,T_moorii
Cyprichromissp,Lsize,10,-36,2014,Cyprichromissp
X_spilopterus,Msize,3,-36,2014,X_spilopterus
H_microlepis,Lsize,10,-35,2014,H_microlepis
P_trewavasae,Lsize,1,-35,2014,P_trewavasae
O_ventralis,Lsize,3,-34,2014,O_ventralis
T_moorii,Lsize,2,-34,2014,T_moorii
O_ventralis,Msize,1,-34,2014,O_ventralis
T_moorii,Lsize,3,-32,2014,T_moorii
I_loocki,Msize,10,-31,2014,I_loocki
P_trewavasae,Msize,5,-31,2014,P_trewavasae
H_microlepis,Lsize,10,-30,2014,H_microlepis
H_microlepis,Lsize,10,-30,2014,H_microlepis
H_microlepis,Lsize,10,-30,2014,H_microlepis
H_microlepis,Lsize,10,-30,2014,H_microlepis
H_microlepis,Lsize,10,-30,2014,H_microlepis
H_microlepis,Lsize,10,-30,2014,H_microlepis
H_microlepis,Lsize,10,-30,2014,H_microlepis
H_microlepis,Lsize,10,-30,2014,H_microlepis
H_microlepis,Lsize,10,-30,2014,H_microlepis
T_moorii,Lsize,8,-30,2014,T_moorii
T_moorii,Lsize,6,-30,2014,T_moorii
O_ventralis,Msize,3,-30,2014,O_ventralis
O_ventralis,Msize,3,-30,2014,O_ventralis
O_ventralis,Msize,3,-30,2014,O_ventralis
P_trewavasae,Lsize,1,-30,2014,P_trewavasae
P_trewavasae,Lsize,10,-29,2014,P_trewavasae
O_ventralis,Msize,5,-29,2014,O_ventralis
O_ventralis,Msize,10,-28,2014,O_ventralis
X_papilio,Msize,7,-28,2014,X_papilio
P_trewavasae,Lsize,1,-28,2014,P_trewavasae
S_diagramma,Lsize,7,-27,2014,S_diagramma
I_loocki,Lsize,5,-26,2014,I_loocki
X_papilio,Lsize,6,-25,2014,X_papilio
P_trewavasae,Msize,3,-25,2014,P_trewavasae
T_moorii,Lsize,10,-24,2014,T_moorii
T_moorii,Lsize,6,-24,2014,T_moorii
X_spilopterus,Msize,5,-24,2014,X_spilopterus
X_spilopterus,Msize,5,-24,2014,X_spilopterus
X_spilopterus,Msize,5,-24,2014,X_spilopterus
O_ventralis,Lsize,4,-24,2014,O_ventralis
T_moorii,Msize,1,-24,2014,T_moorii
O_ventralis,Msize,10,-23,2014,O_ventralis
O_ventralis,Msize,10,-23,2014,O_ventralis
P_trewavasae,Lsize,5,-23,2014,P_trewavasae
I_loocki,Lsize,4,-23,2014,I_loocki
O_ventralis,Msize,7,-22,2014,O_ventralis
O_ventralis,Msize,7,-22,2014,O_ventralis
T_moorii,Lsize,6,-22,2014,T_moorii
T_moorii,Lsize,5,-22,2014,T_moorii
I_loocki,Msize,5,-21,2014,I_loocki
T_moorii,Lsize,1,-21,2014,T_moorii
L_dardennii,Ssize,9,-20,2014,L_dardennii
O_ventralis,Lsize,8,-20,2014,O_ventralis
P_trewavasae,Lsize,2,-20,2014,P_trewavasae
P_trewavasae,Lsize,9,-19,2014,P_trewavasae
T_moorii,Lsize,8,-19,2014,T_moorii
O_ventralis,Msize,6,-19,2014,O_ventralis
O_ventralis,Lsize,2,-19,2014,O_ventralis
O_ventralis,Msize,10,-18,2014,O_ventralis
O_ventralis,Msize,10,-18,2014,O_ventralis
P_trewavasae,Ssize,7,-18,2014,P_trewavasae
I_loocki,Lsize,4,-18,2014,I_loocki
T_moorii,Lsize,3,-18,2014,T_moorii
P_trewavasae,Lsize,1,-18,2014,P_trewavasae
O_ventralis,Lsize,8,-17,2014,O_ventralis
O_ventralis,Msize,7,-17,2014,O_ventralis
P_trewavasae,Msize,5,-17,2014,P_trewavasae
O_ventralis,Msize,2,-17,2014,O_ventralis
T_moorii,Lsize,1,-17,2014,T_moorii
P_trewavasae,Lsize,10,-16,2014,P_trewavasae
T_moorii,Lsize,9,-16,2014,T_moorii
O_ventralis,Msize,6,-16,2014,O_ventralis
T_moorii,Msize,3,-16,2014,T_moorii
P_trewavasae,Lsize,2,-16,2014,P_trewavasae
T_moorii,Lsize,1,-16,2014,T_moorii
O_ventralis,Msize,9,-15,2014,O_ventralis
O_ventralis,Lsize,7,-15,2014,O_ventralis
P_famula,Lsize,6,-15,2014,P_famula
T_moorii,Ssize,4,-15,2014,T_moorii
O_ventralis,Msize,3,-15,2014,O_ventralis
P_trewavasae,Lsize,1,-15,2014,P_trewavasae
A_dewindti,Msize,10,-14,2014,A_dewindti
A_dewindti,Msize,10,-14,2014,A_dewindti
A_dewindti,Msize,10,-14,2014,A_dewindti
A_dewindti,Msize,10,-14,2014,A_dewindti
T_moorii,Lsize,8,-14,2014,T_moorii
O_ventralis,Lsize,7,-14,2014,O_ventralis
T_moorii,Lsize,6,-14,2014,T_moorii
O_ventralis,Lsize,4,-14,2014,O_ventralis
S_diagramma,Lsize,3,-14,2014,S_diagramma
P_famula,Lsize,2,-14,2014,P_famula
A_dewindti,Msize,10,-13,2014,A_dewindti
A_dewindti,Msize,10,-13,2014,A_dewindti
A_dewindti,Msize,10,-13,2014,A_dewindti
A_dewindti,Msize,10,-13,2014,A_dewindti
A_dewindti,Msize,10,-13,2014,A_dewindti
L_labiatus,Msize,8,-13,2014,L_labiatus
L_dardennii,Msize,7,-13,2014,L_dardennii
T_moorii,Msize,4,-13,2014,T_moorii
T_moorii,Msize,3,-13,2014,T_moorii
O_ventralis,Lsize,1,-13,2014,O_ventralis
A_dewindti,Msize,10,-12,2014,A_dewindti
A_dewindti,Msize,10,-12,2014,A_dewindti
A_dewindti,Msize,10,-12,2014,A_dewindti
A_dewindti,Msize,10,-12,2014,A_dewindti
T_moorii,Ssize,9,-12,2014,T_moorii
P_famula,Msize,5,-12,2014,P_famula
T_moorii,Lsize,3,-12,2014,T_moorii
O_ventralis,Msize,10,-11,2014,O_ventralis
O_ventralis,Msize,10,-11,2014,O_ventralis
T_moorii,Msize,5,-11,2014,T_moorii
T_moorii,Lsize,3,-11,2014,T_moorii
T_moorii,Ssize,1,-11,2014,T_moorii
O_ventralis,Msize,8,-10,2014,O_ventralis
O_ventralis,Msize,8,-10,2014,O_ventralis
O_ventralis,Ssize,7,-10,2014,O_ventralis
O_ventralis,Ssize,7,-10,2014,O_ventralis
O_ventralis,Ssize,7,-10,2014,O_ventralis
T_moorii,Lsize,6,-10,2014,T_moorii
T_moorii,Msize,5,-10,2014,T_moorii
T_moorii,Lsize,2,-10,2014,T_moorii
A_dewindti,Msize,10,-9,2014,A_dewindti
A_dewindti,Msize,10,-9,2014,A_dewindti
T_moorii,Ssize,9,-9,2014,T_moorii
O_ventralis,Ssize,8,-9,2014,O_ventralis
O_ventralis,Ssize,8,-9,2014,O_ventralis
O_ventralis,Ssize,8,-9,2014,O_ventralis
O_ventralis,Msize,7,-9,2014,O_ventralis
O_ventralis,Ssize,6,-9,2014,O_ventralis
S_diagramma,Lsize,5,-9,2014,S_diagramma
T_moorii,Msize,4,-9,2014,T_moorii
T_moorii,Ssize,3,-9,2014,T_moorii
P_polyodon,Lsize,2,-9,2014,P_polyodon
T_moorii,Lsize,8,-8,2014,T_moorii
O_ventralis,Lsize,7,-8,2014,O_ventralis
S_diagramma,Lsize,6,-8,2014,S_diagramma
T_moorii,Ssize,1,-8,2014,T_moorii
O_ventralis,Msize,10,-7,2014,O_ventralis
O_ventralis,Msize,5,-7,2014,O_ventralis
T_moorii,Lsize,4,-7,2014,T_moorii
G_pfefferi,Lsize,3,-7,2014,G_pfefferi
G_pfefferi,Msize,8,-6,2014,G_pfefferi
T_moorii,Lsize,7,-6,2014,T_moorii
T_moorii,Msize,2,-6,2014,T_moorii
T_moorii,Ssize,1,-6,2014,T_moorii
P_trewavasae,Ssize,9,-5,2014,P_trewavasae
S_diagramma,Lsize,8,-5,2014,S_diagramma
T_moorii,Lsize,7,-5,2014,T_moorii
L_dardennii,Ssize,1,-5,2014,L_dardennii
I_loocki,Msize,10,-4,2014,I_loocki
T_moorii,Lsize,7,-4,2014,T_moorii
T_moorii,Lsize,3,-4,2014,T_moorii
I_loocki,Lsize,1,-4,2014,I_loocki
T_moorii,Lsize,10,-3,2014,T_moorii
P_famula,Ssize,6,-3,2014,P_famula
T_moorii,Ssize,4,-3,2014,T_moorii
S_diagramma,Msize,2,-3,2014,S_diagramma
T_moorii,Msize,1,-3,2014,T_moorii
S_diagramma,Msize,4,-2,2014,S_diagramma
I_loocki,Lsize,3,-2,2014,I_loocki
T_moorii,Lsize,1,-2,2014,T_moorii
O_ventralis,Lsize,9,-1,2014,O_ventralis
I_loocki,Lsize,8,-1,2014,I_loocki
T_moorii,Lsize,5,-1,2014,T_moorii
T_moorii,Ssize,4,-1,2014,T_moorii
T_moorii,Lsize,1,-1,2014,T_moorii
T_moorii,Lsize,10,-39,2014,T_moorii
I_loocki,Lsize,9,-39,2014,I_loocki
T_moorii,Lsize,2,-36,2014,T_moorii
P_trewavasae,Lsize,10,-35,2014,P_trewavasae
O_ventralis,Lsize,10,-30,2014,O_ventralis
X_spilopterus,Lsize,9,-30,2014,X_spilopterus
T_moorii,Lsize,10,-29,2014,T_moorii
I_loocki,Lsize,5,-29,2014,I_loocki
T_moorii,Lsize,3,-25,2014,T_moorii
X_papilio,Msize,6,-24,2014,X_papilio
X_papilio,Msize,6,-24,2014,X_papilio
T_moorii,Lsize,5,-23,2014,T_moorii
T_moorii,Lsize,5,-23,2014,T_moorii
X_papilio,Lsize,4,-23,2014,X_papilio
Xenotilapia_sp,Lsize,5,-22,2014,Xenotilapia_sp
Xenotilapia_sp,Lsize,5,-22,2014,Xenotilapia_sp
X_papilio,Lsize,2,-22,2014,X_papilio
X_papilio,Lsize,2,-22,2014,X_papilio
T_moorii,Lsize,5,-21,2014,T_moorii
T_moorii,Msize,9,-20,2014,T_moorii
T_moorii,Lsize,8,-20,2014,T_moorii
I_loocki,Lsize,10,-19,2014,I_loocki
T_moorii,Msize,8,-19,2014,T_moorii
X_spilopterus,Msize,2,-19,2014,X_spilopterus
X_spilopterus,Msize,2,-19,2014,X_spilopterus
T_moorii,Lsize,7,-18,2014,T_moorii
T_moorii,Lsize,4,-18,2014,T_moorii
T_moorii,Lsize,1,-18,2014,T_moorii
X_spilopterus,Msize,9,-17,2014,X_spilopterus
T_moorii,Lsize,5,-17,2014,T_moorii
T_moorii,Lsize,5,-17,2014,T_moorii
X_spilopterus,Msize,1,-17,2014,X_spilopterus
X_spilopterus,Msize,1,-17,2014,X_spilopterus
S_diagramma,Lsize,10,-16,2014,S_diagramma
X_spilopterus,Msize,2,-16,2014,X_spilopterus
X_spilopterus,Msize,2,-16,2014,X_spilopterus
I_loocki,Msize,9,-15,2014,I_loocki
I_loocki,Msize,8,-15,2014,I_loocki
S_diagramma,Lsize,3,-15,2014,S_diagramma
T_moorii,Lsize,1,-15,2014,T_moorii
S_diagramma,Lsize,10,-14,2014,S_diagramma
T_moorii,Msize,6,-14,2014,T_moorii
S_diagramma,Lsize,2,-14,2014,S_diagramma
O_ventralis,Lsize,1,-14,2014,O_ventralis
O_ventralis,Msize,8,-13,2014,O_ventralis
L_labiatus,Lsize,7,-13,2014,L_labiatus
T_moorii,Msize,6,-12,2014,T_moorii
O_ventralis,Lsize,5,-12,2014,O_ventralis
T_moorii,Msize,3,-12,2014,T_moorii
P_trewavasae,Lsize,10,-11,2014,P_trewavasae
T_moorii,Ssize,5,-11,2014,T_moorii
O_ventralis,Msize,10,-10,2014,O_ventralis
P_polyodon,Lsize,7,-10,2014,P_polyodon
S_diagramma,Lsize,4,-10,2014,S_diagramma
T_moorii,Ssize,2,-10,2014,T_moorii
O_ventralis,Lsize,1,-10,2014,O_ventralis
T_moorii,Lsize,8,-9,2014,T_moorii
O_ventralis,Ssize,7,-9,2014,O_ventralis
P_famula,Msize,6,-9,2014,P_famula
T_moorii,Ssize,5,-9,2014,T_moorii
T_moorii,Msize,8,-8,2014,T_moorii
I_loocki,Msize,7,-8,2014,I_loocki
T_moorii,Ssize,6,-8,2014,T_moorii
T_moorii,Ssize,6,-8,2014,T_moorii
O_ventralis,Ssize,5,-7,2014,O_ventralis
O_ventralis,Ssize,5,-7,2014,O_ventralis
T_moorii,Ssize,4,-7,2014,T_moorii
T_moorii,Ssize,3,-7,2014,T_moorii
T_moorii,Lsize,1,-7,2014,T_moorii
O_ventralis,Msize,8,-6,2014,O_ventralis
T_moorii,Ssize,7,-5,2014,T_moorii
I_loocki,Lsize,4,-5,2014,I_loocki
P_famula,Ssize,1,-5,2014,P_famula
T_moorii,Lsize,6,-3,2014,T_moorii
T_moorii,Lsize,8,-1,2014,T_moorii
T_moorii,Msize,1,-1,2014,T_moorii
T_moorii,Lsize,10,-40,2014,T_moorii
I_loocki,Lsize,10,-35,2014,I_loocki
P_trewavasae,Msize,10,-30,2014,P_trewavasae
T_moorii,Lsize,5,-29,2014,T_moorii
X_spilopterus,Lsize,8,-20,2014,X_spilopterus
X_spilopterus,Lsize,8,-20,2014,X_spilopterus
T_moorii,Lsize,10,-19,2014,T_moorii
X_spilopterus,Lsize,8,-19,2014,X_spilopterus
S_diagramma,Lsize,10,-16,2014,S_diagramma
T_moorii,Ssize,5,-15,2014,T_moorii
T_moorii,Lsize,3,-15,2014,T_moorii
T_moorii,Lsize,10,-14,2014,T_moorii
T_moorii,Lsize,7,-14,2014,T_moorii
T_moorii,Ssize,8,-13,2014,T_moorii
O_ventralis,Lsize,7,-13,2014,O_ventralis
T_moorii,Lsize,5,-13,2014,T_moorii
S_diagramma,Lsize,5,-12,2014,S_diagramma
T_moorii,Lsize,10,-11,2014,T_moorii
T_moorii,Ssize,8,-10,2014,T_moorii
T_moorii,Ssize,8,-10,2014,T_moorii
S_diagramma,Lsize,7,-10,2014,S_diagramma
T_moorii,Ssize,4,-10,2014,T_moorii
T_moorii,Ssize,8,-9,2014,T_moorii
T_moorii,Ssize,10,-7,2014,T_moorii
T_moorii,Ssize,5,-7,2014,T_moorii
T_moorii,Ssize,1,-7,2014,T_moorii
